Valore_1,Valore_2
-0.8718810677528381,0.8331884741783142
0.7724721431732178,-0.8368291258811951
-0.9040672779083252,0.8778576850891113
0.8930591940879822,-0.8928008675575256
-0.9372862577438354,-0.9541598558425903
-0.8486639857292175,-0.8660265207290649
-0.9479605555534363,0.9314174056053162
0.892234742641449,0.8824254274368286
0.7007237672805786,0.6197518110275269
0.940485954284668,0.949034571647644
