Valore_1,Valore_2
-0.9086223840713501,0.8957185745239258
-0.9149186015129089,0.9308969974517822
0.97816401720047,-0.9773503541946411
-0.8978412747383118,-0.9179878234863281
0.899433434009552,-0.903730571269989
-0.7965037226676941,0.814115583896637
0.9643985033035278,0.9681532382965088
-0.7626590728759766,0.7470356822013855
0.8317434191703796,-0.8725423812866211
0.9339313507080078,0.935796320438385
0.9331530928611755,0.9421937465667725
